,date,open,high,low,close,volume,oi,rsi,CMO,tradingsymbol,instrument_type,strike,expiry,lot_size,name,Volume_20_sma,close 50 sma,OI_20_sma,Volume x times,OI_below_20_sma,OI_trend,volume_trend,price>50sma,volume_qualify,rsi_signal,CMO_signal,rsi_trend,greencandle,OI_change,OI_change_cum,new_date,typical price,v*p,cum v*p,cum v,vwap,price_minus_vwap,price_vs_vwap,price_away_vwap,qualify,OI_Value,OI_change_abs
4224,2022-07-01 09:15:00+05:30,33.9,33.9,22.6,22.8,106250,233250,24.77,-52.462526766595296,NIFTY2270716150CE,CE,16150.0,2022-07-07,50,NIFTY,22812.5,38.941,219972.5,4.66,False,False,True,False,True,True,False,False,False,8550.0,233250.0,2022-07-01,26,2762500,2762500,106250,26.0,0.0,False,False,False,6589312.5,8550.0
4225,2022-07-01 09:16:00+05:30,22.8,22.85,22.15,22.3,101450,233250,24.3,-52.25806451612905,NIFTY2270716150CE,CE,16150.0,2022-07-07,50,NIFTY,27245.0,38.524,220627.5,3.72,False,False,True,False,True,True,False,False,False,0.0,233250.0,2022-07-01,22,2231900,4994400,207700,24.05,-2.05,False,False,False,5248125.0,0.0
4226,2022-07-01 09:17:00+05:30,22.45,22.7,22.2,22.5,106150,328050,24.91,-57.33333333333333,NIFTY2270716150CE,CE,16150.0,2022-07-07,50,NIFTY,32112.5,38.12,226095.0,3.31,False,False,True,False,True,True,False,True,True,94800.0,328050.0,2022-07-01,22,2335300,7329700,313850,23.35,-1.35,False,True,False,7364722.5,94800.0
4227,2022-07-01 09:18:00+05:30,22.5,22.6,21.65,21.85,111500,328050,24.23,-56.853932584269664,NIFTY2270716150CE,CE,16150.0,2022-07-07,50,NIFTY,37405.0,37.696000000000005,231562.5,2.98,False,False,True,False,True,True,False,False,False,0.0,328050.0,2022-07-01,22,2453000,9782700,425350,23.0,-1.0,False,True,False,7258106.25,0.0
4228,2022-07-01 09:19:00+05:30,21.95,22.7,21.7,21.8,162700,328050,24.17,-54.06698564593301,NIFTY2270716150CE,CE,16150.0,2022-07-07,50,NIFTY,44697.5,37.283,237030.0,3.64,False,False,True,False,True,True,False,False,False,0.0,328050.0,2022-07-01,22,3579400,13362100,588050,22.72,-0.72,False,True,False,7282710.0,0.0
4229,2022-07-01 09:20:00+05:30,21.7,22.1,21.0,21.45,253150,465450,23.76,-59.708737864077655,NIFTY2270716150CE,CE,16150.0,2022-07-07,50,NIFTY,56927.5,36.874,249345.0,4.45,False,False,True,False,True,True,False,False,False,137400.0,465450.0,2022-07-01,21,5316150,18678250,841200,22.2,-1.2,False,False,False,10030447.5,137400.0
4230,2022-07-01 09:21:00+05:30,21.4,21.7,21.0,21.05,186350,465450,23.27,-59.11330049261082,NIFTY2270716150CE,CE,16150.0,2022-07-07,50,NIFTY,65802.5,36.44,261660.0,2.83,False,False,True,False,True,True,False,False,False,0.0,465450.0,2022-07-01,21,3913350,22591600,1027550,21.99,-0.99,False,True,False,9937357.5,0.0
4231,2022-07-01 09:22:00+05:30,20.95,21.15,20.5,20.7,59850,465450,22.83,-97.60479041916167,NIFTY2270716150CE,CE,16150.0,2022-07-07,50,NIFTY,68322.5,35.998000000000005,273975.0,0.88,False,False,True,False,True,True,False,False,False,0.0,465450.0,2022-07-01,20,1197000,23788600,1087400,21.88,-1.88,False,False,False,9692996.25,0.0
4232,2022-07-01 09:23:00+05:30,20.75,21.7,20.5,21.4,48700,691600,25.85,-43.75000000000008,NIFTY2270716150CE,CE,16150.0,2022-07-07,50,NIFTY,69982.5,35.564,297655.0,0.7,False,False,True,False,True,True,False,True,True,226150.0,691600.0,2022-07-01,21,1022700,24811300,1136100,21.84,-0.84,False,True,False,14592760.000000002,226150.0
4233,2022-07-01 09:24:00+05:30,21.45,22.95,21.3,22.85,67250,691600,31.8,13.25301204819278,NIFTY2270716150CE,CE,16150.0,2022-07-07,50,NIFTY,72485.0,35.149,321335.0,0.93,False,False,True,False,True,False,False,True,True,0.0,691600.0,2022-07-01,22,1479500,26290800,1203350,21.85,0.15,True,True,False,15301650.0,0.0
4234,2022-07-01 09:25:00+05:30,23.0,23.55,22.5,22.6,87200,691600,31.33,2.380952380952413,NIFTY2270716150CE,CE,16150.0,2022-07-07,50,NIFTY,75530.0,34.733000000000004,345015.0,1.15,False,False,True,False,True,False,False,False,False,0.0,691600.0,2022-07-01,22,1918400,28209200,1290550,21.86,0.14,True,False,False,15924089.999999998,0.0
4235,2022-07-01 09:26:00+05:30,22.35,22.6,21.55,21.75,81050,712450,29.73,-2.272727272727302,NIFTY2270716150CE,CE,16150.0,2022-07-07,50,NIFTY,78315.0,34.301,369692.5,1.03,False,False,True,False,True,False,False,False,False,20850.0,712450.0,2022-07-01,21,1702050,29911250,1371600,21.81,-0.81,False,False,False,15727333.750000002,20850.0
4236,2022-07-01 09:27:00+05:30,21.95,22.35,20.95,21.3,35700,712450,28.89,-10.416666666666657,NIFTY2270716150CE,CE,16150.0,2022-07-07,50,NIFTY,79110.0,33.865,394370.0,0.45,False,False,True,False,True,False,False,False,False,0.0,712450.0,2022-07-01,21,749700,30660950,1407300,21.79,-0.79,False,True,False,15424542.499999998,0.0
