,date,open,high,low,close,volume,oi,rsi,CMO,tradingsymbol,instrument_type,strike,expiry,lot_size,name,Volume_20_sma,close 50 sma,OI_20_sma,Volume x times,OI_below_20_sma,OI_trend,volume_trend,price>50sma,volume_qualify,rsi_signal,CMO_signal,rsi_trend,greencandle,OI_change,OI_change_cum,new_date,typical price,v*p,cum v*p,cum v,vwap,price_minus_vwap,price_vs_vwap,price_away_vwap,qualify,OI_Value,OI_change_abs
3024,2022-07-01 09:15:00+05:30,2.0,3.75,1.8,1.85,6250,16500,52.43,-11.111111111111079,NIFTY2270713850PE,PE,13850.0,2022-07-07,50,NIFTY,405.0,1.795,15862.5,15.43,False,False,True,True,False,False,False,False,False,100.0,16500.0,2022-07-01,2,12500,12500,6250,2.0,0.0,False,False,False,45787.5,100.0
3025,2022-07-01 09:16:00+05:30,1.85,1.85,1.75,1.75,650,16500,44.39,-27.272727272727266,NIFTY2270713850PE,PE,13850.0,2022-07-07,50,NIFTY,437.5,1.7919999999999998,15905.0,1.49,False,False,True,False,False,False,False,False,False,0.0,16500.0,2022-07-01,1,650,13150,6900,1.91,-0.91,False,False,False,29700.0,0.0
3026,2022-07-01 09:17:00+05:30,1.75,1.75,1.7,1.75,5700,22450,44.39,-27.272727272727266,NIFTY2270713850PE,PE,13850.0,2022-07-07,50,NIFTY,722.5,1.79,16245.0,7.89,False,False,True,False,False,False,False,False,False,5950.0,22450.0,2022-07-01,1,5700,18850,12600,1.5,-0.5,True,True,False,38726.25,5950.0
3027,2022-07-01 09:18:00+05:30,1.75,1.8,1.7,1.7,2200,22450,40.76,-33.33333333333333,NIFTY2270713850PE,PE,13850.0,2022-07-07,50,NIFTY,832.5,1.784,16585.0,2.64,False,False,True,False,False,False,False,False,False,0.0,22450.0,2022-07-01,1,2200,21050,14800,1.42,-0.42,True,True,False,39287.5,0.0
3028,2022-07-01 09:19:00+05:30,1.7,1.8,1.7,1.7,3950,22450,40.76,0.0,NIFTY2270713850PE,PE,13850.0,2022-07-07,50,NIFTY,1015.0,1.78,16925.0,3.89,False,False,True,False,False,False,False,False,False,0.0,22450.0,2022-07-01,1,3950,25000,18750,1.33,-0.33,True,True,False,39287.5,0.0
3029,2022-07-01 09:20:00+05:30,1.7,1.7,1.6,1.65,5200,26550,37.23,-11.111111111111121,NIFTY2270713850PE,PE,13850.0,2022-07-07,50,NIFTY,1250.0,1.775,17470.0,4.16,False,False,True,False,False,False,False,False,False,4100.0,26550.0,2022-07-01,1,5200,30200,23950,1.26,-0.26,True,True,False,43807.5,4100.0
3030,2022-07-01 09:21:00+05:30,1.6,1.6,1.6,1.6,500,26550,34.05,-100.0,NIFTY2270713850PE,PE,13850.0,2022-07-07,50,NIFTY,1275.0,1.77,18015.0,0.39,False,False,True,False,False,False,False,False,False,0.0,26550.0,2022-07-01,1,500,30700,24450,1.26,-0.26,True,False,False,42480.0,0.0
3031,2022-07-01 09:22:00+05:30,1.6,1.6,1.6,1.6,500,26550,34.05,-100.0,NIFTY2270713850PE,PE,13850.0,2022-07-07,50,NIFTY,1297.5,1.765,18555.0,0.39,False,False,True,False,False,False,False,False,False,0.0,26550.0,2022-07-01,1,500,31200,24950,1.25,-0.25,True,True,False,42480.0,0.0
3032,2022-07-01 09:23:00+05:30,1.6,1.65,1.6,1.65,250,28450,39.99,-66.66666666666676,NIFTY2270713850PE,PE,13850.0,2022-07-07,50,NIFTY,1305.0,1.761,19190.0,0.19,False,False,True,False,False,False,False,True,True,1900.0,28450.0,2022-07-01,1,250,31450,25200,1.25,-0.25,True,False,False,46231.25,1900.0
3033,2022-07-01 09:24:00+05:30,1.65,1.65,1.65,1.65,0,28450,39.99,-50.000000000000114,NIFTY2270713850PE,PE,13850.0,2022-07-07,50,NIFTY,1305.0,1.757,19825.0,0.0,False,False,False,False,False,False,False,False,False,0.0,28450.0,2022-07-01,1,0,31450,25200,1.25,-0.25,True,False,False,46942.5,0.0
