,date,open,high,low,close,volume,oi,rsi,CMO,tradingsymbol,instrument_type,strike,expiry,lot_size,name,Volume_20_sma,close 50 sma,OI_20_sma,Volume x times,OI_below_20_sma,OI_trend,volume_trend,price>50sma,volume_qualify,rsi_signal,CMO_signal,rsi_trend,greencandle,OI_change,OI_change_cum,new_date,typical price,v*p,cum v*p,cum v,vwap,price_minus_vwap,price_vs_vwap,price_away_vwap,qualify,OI_Value,OI_change_abs
1500,2022-06-27 09:15:00+05:30,399.0,446.1,399.0,414.45,336300,2256050,84.34,86.7873910127431,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,108217.5,282.613,2546472.5,3.11,True,True,True,True,True,False,True,True,True,-129350.0,1942675.0,2022-06-27,419,140909700,140909700,336300,419.0,0.0,False,False,False,953293927.5,129350.0
1501,2022-06-27 09:18:00+05:30,416.15,418.1,401.05,409.65,99800,2230450,82.08,80.4405874499332,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,106262.5,285.315,2527000.0,0.94,True,True,False,True,True,False,True,False,False,-25600.0,1917075.0,2022-06-27,409,40818200,181727900,436100,416.71,-7.71,False,False,False,913536558.7500001,25600.0
1502,2022-06-27 09:21:00+05:30,409.05,427.5,409.05,421.1,86600,2197800,83.23,80.88714938030003,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,106550.0,288.077,2506547.5,0.81,True,True,True,True,True,False,True,True,True,-32650.0,1884425.0,2022-06-27,419,36285400,218013300,522700,417.09,1.91,True,True,False,919284795.0,32650.0
1503,2022-06-27 09:24:00+05:30,420.45,452.65,418.15,450.9,97750,2172350,85.79,90.01692047377324,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,104437.5,291.598,2484615.0,0.94,True,True,False,True,True,False,True,True,True,-25450.0,1858975.0,2022-06-27,440,43010000,261023300,620450,420.7,19.3,True,True,False,945841190.0,25450.0
1504,2022-06-27 09:27:00+05:30,449.0,459.1,439.9,440.0,50150,2162350,80.92,81.76422983544647,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,103440.0,294.86600000000004,2461430.0,0.48,True,True,False,True,True,False,True,False,False,-10000.0,1848975.0,2022-06-27,446,22366900,283390200,670600,422.59,23.41,True,True,False,971976325.0,10000.0
1505,2022-06-27 09:30:00+05:30,441.8,448.45,426.15,448.45,69350,2143800,81.79,82.32679738562094,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,104062.5,298.404,2437682.5,0.67,True,True,True,True,True,False,True,True,True,-18550.0,1830425.0,2022-06-27,441,30583350,313973550,739950,424.32,16.68,True,False,False,937483739.9999999,18550.0
1506,2022-06-27 09:33:00+05:30,448.05,452.1,442.2,442.2,51200,2128650,78.94,77.63627101375447,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,105137.5,301.956,2413095.0,0.49,True,True,True,True,True,False,True,False,False,-15150.0,1815275.0,2022-06-27,445,22784000,336757550,791150,425.66,19.34,True,True,False,951825847.5,15150.0
1507,2022-06-27 09:36:00+05:30,442.0,458.25,440.6,445.2,52100,2112800,79.31,77.62487257900102,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,104850.0,305.626,2387990.0,0.5,True,True,False,True,True,False,True,True,True,-15850.0,1799425.0,2022-06-27,448,23340800,360098350,843250,427.04,20.96,True,True,False,949545140.0,15850.0
1508,2022-06-27 09:39:00+05:30,445.5,447.5,426.05,438.8,29350,2101650,76.22,30.04318322023447,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,100652.5,309.18,2362632.5,0.29,True,True,False,True,True,False,False,False,False,-11150.0,1788275.0,2022-06-27,437,12825950,372924300,872600,427.37,9.63,True,False,False,917948178.75,11150.0
1509,2022-06-27 09:42:00+05:30,438.8,448.1,434.2,442.1,12650,2097500,76.72,40.7919547454432,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,97855.0,312.705,2337217.5,0.13,True,True,False,True,True,False,False,True,True,-4150.0,1784125.0,2022-06-27,441,5578650,378502950,885250,427.57,13.43,True,True,False,925312125.0,4150.0
1510,2022-06-27 09:45:00+05:30,442.1,444.05,426.95,437.25,88600,2062300,74.23,22.138450993831384,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,95112.5,315.99600000000004,2310640.0,0.93,True,True,False,True,True,False,False,False,False,-35200.0,1748925.0,2022-06-27,436,38629600,417132550,973850,428.33,7.67,True,False,False,898131650.0,35200.0
1511,2022-06-27 09:48:00+05:30,439.75,441.05,422.15,422.15,37050,2040350,66.94,-49.35622317596567,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,92295.0,319.079,2283495.0,0.4,True,True,False,True,True,False,False,False,False,-21950.0,1726975.0,2022-06-27,428,15857400,432989950,1010900,428.32,-0.32,False,False,False,880615060.0,21950.0
1512,2022-06-27 09:51:00+05:30,422.15,433.9,421.35,425.0,25750,2036200,67.59,-29.880478087649376,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,88875.0,322.20799999999997,2257052.5,0.29,True,True,False,True,True,False,False,True,True,-4150.0,1722825.0,2022-06-27,426,10969500,443959450,1036650,428.26,-2.26,False,False,False,870730025.0,4150.0
1513,2022-06-27 09:54:00+05:30,425.0,435.0,415.05,422.25,22850,2030100,66.24,-58.876404494381916,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,87187.5,325.33299999999997,2230730.0,0.26,True,True,False,True,True,False,False,False,False,-6100.0,1716725.0,2022-06-27,424,9688400,453647850,1059500,428.17,-4.17,False,False,False,862843252.5,6100.0
1514,2022-06-27 09:57:00+05:30,422.25,427.6,410.45,416.05,13600,2029100,63.18,-58.830146231720924,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,83005.0,328.686,2204535.0,0.16,True,True,False,True,True,False,False,False,False,-1000.0,1715725.0,2022-06-27,418,5684800,459332650,1073100,428.04,-10.04,False,False,False,850243627.5,1000.0
1515,2022-06-27 10:00:00+05:30,416.05,430.8,413.9,425.1,19650,2023450,65.67,-39.801980198019685,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,75727.5,332.019,2179732.5,0.26,True,True,False,True,True,False,False,True,True,-5650.0,1710075.0,2022-06-27,423,8311950,467644600,1092750,427.95,-4.95,False,True,False,854604107.5,5650.0
1516,2022-06-27 10:03:00+05:30,425.1,434.0,419.1,425.95,13200,2023550,65.91,-28.587319243604025,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,72335.0,334.952,2156202.5,0.18,True,False,False,True,True,False,False,True,True,100.0,1710175.0,2022-06-27,426,5623200,473267800,1105950,427.93,-1.93,False,True,False,863145252.5,100.0
1517,2022-06-27 10:06:00+05:30,428.0,431.95,423.65,425.0,20800,2018700,65.37,-40.140845070422564,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,68232.5,338.073,2133490.0,0.3,True,True,False,True,True,False,False,False,False,-4850.0,1705325.0,2022-06-27,426,8860800,482128600,1126750,427.89,-1.89,False,True,False,863599859.9999999,4850.0
1518,2022-06-27 10:09:00+05:30,425.0,425.7,416.0,419.2,30100,2007350,62.06,-41.44661308840415,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,63947.5,341.12199999999996,2112995.0,0.47,True,True,False,True,True,False,False,False,False,-11350.0,1693975.0,2022-06-27,420,12642000,494770600,1156850,427.69,-7.69,False,False,False,844793247.5,11350.0
1519,2022-06-27 10:12:00+05:30,419.2,421.0,408.4,410.4,13500,2005350,57.32,-31.543624161073826,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,58517.5,343.79400000000004,2093992.5,0.23,True,True,False,True,True,False,False,False,False,-2000.0,1691975.0,2022-06-27,413,5575500,500346100,1170350,427.52,-14.52,False,False,False,831618645.0,2000.0
1520,2022-06-27 10:15:00+05:30,409.25,416.0,403.3,413.5,24250,2001200,58.52,-30.666666666666664,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,42915.0,346.48400000000004,2081250.0,0.57,True,True,False,True,True,False,False,True,True,-4150.0,1687825.0,2022-06-27,410,9942500,510288600,1194600,427.16,-17.16,False,False,False,819791580.0,4150.0
1521,2022-06-27 10:18:00+05:30,413.5,413.5,408.25,413.0,7500,1998850,58.24,-26.24113475177305,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,38300.0,349.38,2069670.0,0.2,True,True,False,True,True,False,False,False,False,-2350.0,1685475.0,2022-06-27,411,3082500,513371100,1202100,427.06,-16.06,False,True,False,821277493.75,2350.0
1522,2022-06-27 10:21:00+05:30,413.0,425.9,413.0,420.0,22650,1995200,61.09,10.957004160887621,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,35102.5,351.874,2059540.0,0.65,True,True,False,True,True,False,False,True,True,-3650.0,1681825.0,2022-06-27,419,9490350,522861450,1224750,426.91,-7.91,False,True,False,836886640.0,3650.0
1523,2022-06-27 10:24:00+05:30,421.5,431.4,419.05,423.0,15450,1991050,62.28,-7.0000000000000755,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,30987.5,354.32200000000006,2050475.0,0.5,True,True,False,True,True,False,False,True,True,-4150.0,1677675.0,2022-06-27,424,6550800,529412250,1240200,426.88,-2.88,False,True,False,846644236.25,4150.0
1524,2022-06-27 10:27:00+05:30,423.0,429.7,418.0,429.7,11600,1987200,64.87,10.460251046025098,NIFTY22JUN15500CE,CE,15500.0,2022-06-30,50,NIFTY,29060.0,357.056,2041717.5,0.4,True,True,False,True,True,False,False,True,True,-3850.0,1673825.0,2022-06-27,425,4930000,534342250,1251800,426.86,-1.86,True,True,False,842274720.0,3850.0
