,date,open,high,low,close,volume,oi,rsi,CMO,tradingsymbol,instrument_type,strike,expiry,lot_size,name,Volume_20_sma,close 50 sma,OI_20_sma,Volume x times,OI_below_20_sma,OI_trend,volume_trend,price>50sma,volume_qualify,rsi_signal,CMO_signal,rsi_trend,greencandle,OI_change,OI_change_cum,new_date,typical price,v*p,cum v*p,cum v,vwap,price_minus_vwap,price_vs_vwap,price_away_vwap,qualify,OI_Value,OI_change_abs
3623,2022-07-01 09:15:00+05:30,150.45,190.9,147.3,151.75,106150,132850,15.51,-88.72506504770165,BANKNIFTY2270733900CE,CE,33900.0,2022-07-07,25,BANKNIFTY,14168.75,212.98600000000002,109193.75,7.49,False,True,True,False,True,True,False,False,True,-1300.0,132850.0,2022-07-01,163,17302450,17302450,106150,163.0,0.0,False,False,False,22464935.000000004,1300.0
3624,2022-07-01 09:16:00+05:30,151.05,151.6,136.0,139.35,73950,132850,13.27,-95.89442815249265,BANKNIFTY2270733900CE,CE,33900.0,2022-07-07,25,BANKNIFTY,17651.25,211.253,111081.25,4.19,False,False,True,False,True,True,False,False,False,0.0,132850.0,2022-07-01,142,10500900,27803350,180100,154.38,-12.38,False,False,False,19103830.0,0.0
3625,2022-07-01 09:17:00+05:30,138.3,143.4,138.0,139.0,43475,172075,13.21,-99.55423476968794,BANKNIFTY2270733900CE,CE,33900.0,2022-07-07,25,BANKNIFTY,19647.5,209.46899999999997,114778.75,2.21,False,False,True,False,True,True,False,False,True,39225.0,172075.0,2022-07-01,140,6086500,33889850,223575,151.58,-11.58,False,True,False,24210952.499999996,39225.0
3626,2022-07-01 09:18:00+05:30,138.2,144.05,136.4,142.7,40725,172075,17.33,-88.42975206611573,BANKNIFTY2270733900CE,CE,33900.0,2022-07-07,25,BANKNIFTY,21592.5,207.77900000000002,118476.25,1.89,False,False,True,False,True,True,False,True,True,0.0,172075.0,2022-07-01,141,5742225,39632075,264300,149.95,-8.95,False,True,False,24129216.875000004,0.0
3627,2022-07-01 09:19:00+05:30,142.15,145.05,137.3,138.1,38375,172075,16.29,-88.93678160919542,BANKNIFTY2270733900CE,CE,33900.0,2022-07-07,25,BANKNIFTY,23365.0,206.04,122173.75,1.64,False,False,True,False,True,True,False,False,False,0.0,172075.0,2022-07-01,140,5372500,45004575,302675,148.69,-8.69,False,True,False,24292688.125000004,0.0
3628,2022-07-01 09:20:00+05:30,137.1,144.6,135.15,140.2,60225,190400,18.68,-82.5256975036711,BANKNIFTY2270733900CE,CE,33900.0,2022-07-07,25,BANKNIFTY,26188.75,204.26399999999998,126725.0,2.3,False,False,True,False,True,True,False,True,True,18325.0,190400.0,2022-07-01,139,8371275,53375850,362900,147.08,-8.08,False,True,False,26632200.0,18325.0
3629,2022-07-01 09:21:00+05:30,141.65,141.95,138.65,140.2,19500,190400,18.68,-82.92862398822668,BANKNIFTY2270733900CE,CE,33900.0,2022-07-07,25,BANKNIFTY,27031.25,202.42700000000002,131276.25,0.72,False,False,True,False,True,True,False,False,False,0.0,190400.0,2022-07-01,140,2730000,56105850,382400,146.72,-6.72,False,True,False,26713120.000000004,0.0
3630,2022-07-01 09:22:00+05:30,140.1,140.55,136.85,139.0,18825,190400,18.33,-83.1884057971015,BANKNIFTY2270733900CE,CE,33900.0,2022-07-07,25,BANKNIFTY,27667.5,200.58700000000002,135827.5,0.68,False,False,True,False,True,True,False,False,False,0.0,190400.0,2022-07-01,138,2597850,58703700,401225,146.31,-8.31,False,False,False,26408479.999999996,0.0
3631,2022-07-01 09:23:00+05:30,138.85,144.0,137.65,141.75,23200,198800,21.91,-36.90036900369008,BANKNIFTY2270733900CE,CE,33900.0,2022-07-07,25,BANKNIFTY,28556.25,198.737,140737.5,0.81,False,False,True,False,True,True,False,True,True,8400.0,198800.0,2022-07-01,141,3271200,61974900,424425,146.02,-5.02,False,True,False,27996009.999999996,8400.0
3632,2022-07-01 09:24:00+05:30,141.35,145.75,139.7,144.6,32200,198800,25.54,29.914529914529993,BANKNIFTY2270733900CE,CE,33900.0,2022-07-07,25,BANKNIFTY,29580.0,196.917,145647.5,1.09,False,False,True,False,True,True,False,True,True,0.0,198800.0,2022-07-01,143,4604600,66579500,456625,145.81,-2.81,False,True,False,28373730.0,0.0
