,date,open,high,low,close,volume,oi,rsi,CMO,tradingsymbol,instrument_type,strike,expiry,lot_size,name,Volume_20_sma,close 50 sma,OI_20_sma,Volume x times,OI_below_20_sma,OI_trend,volume_trend,price>50sma,volume_qualify,rsi_signal,CMO_signal,rsi_trend,greencandle,OI_change,OI_change_cum,new_date,typical price,v*p,cum v*p,cum v,vwap,price_minus_vwap,price_vs_vwap,price_away_vwap,qualify,OI_Value,OI_change_abs
298,2022-06-17 09:15:00+05:30,499.5,513.2,453.5,478.45,12800,17500,24.78,-43.313798614810864,NIFTY2262314900CE,CE,14900.0,2022-06-23,50,NIFTY,1607.5,633.505,6177.5,7.96,False,False,True,False,False,True,False,False,False,5850.0,17500.0,2022-06-17,481,6156800,6156800,12800,481.0,0.0,False,False,False,8458625.0,5850.0
299,2022-06-17 09:20:00+05:30,478.45,496.95,458.55,461.0,8000,17800,22.35,-83.03619665045917,NIFTY2262314900CE,CE,14900.0,2022-06-23,50,NIFTY,2007.5,626.2040000000001,7045.0,3.99,False,False,True,False,False,True,False,False,False,300.0,17800.0,2022-06-17,472,3776000,9932800,20800,477.54,-5.54,False,False,False,8503950.0,300.0
300,2022-06-17 09:25:00+05:30,457.75,467.8,421.25,422.25,12200,18850,18.12,-86.37744034707154,NIFTY2262314900CE,CE,14900.0,2022-06-23,50,NIFTY,2617.5,618.1279999999999,7965.0,4.66,False,False,True,False,False,True,False,False,False,1050.0,18850.0,2022-06-17,437,5331400,15264200,33000,462.55,-25.55,False,False,False,8379296.25,1050.0
301,2022-06-17 09:30:00+05:30,422.25,433.6,407.7,428.0,16550,19600,20.52,-77.18120805369124,NIFTY2262314900CE,CE,14900.0,2022-06-23,50,NIFTY,3440.0,610.1669999999999,8922.5,4.81,False,False,True,False,False,True,False,True,True,750.0,19600.0,2022-06-17,423,7000650,22264850,49550,449.34,-26.34,False,False,False,8244740.0,750.0
302,2022-06-17 09:35:00+05:30,428.0,450.35,428.0,448.25,12700,22050,28.5,-48.86706948640484,NIFTY2262314900CE,CE,14900.0,2022-06-23,50,NIFTY,4060.0,602.611,10000.0,3.13,False,False,True,False,False,False,False,True,True,2450.0,22050.0,2022-06-17,442,5613400,27878250,62250,447.84,-5.84,True,True,False,9683808.75,2450.0
303,2022-06-17 09:40:00+05:30,448.25,549.7,448.25,525.0,16550,16300,49.27,7.981449841347338,NIFTY2262314900CE,CE,14900.0,2022-06-23,50,NIFTY,4792.5,596.59,10727.5,3.45,False,True,True,False,False,False,False,True,True,-5750.0,16300.0,2022-06-17,507,8390850,36269100,78800,460.27,46.73,True,True,False,8133292.5,5750.0
304,2022-06-17 09:45:00+05:30,528.95,560.2,517.3,557.95,4650,16450,55.28,18.025657751685166,NIFTY2262314900CE,CE,14900.0,2022-06-23,50,NIFTY,4962.5,591.2280000000001,11370.0,0.94,False,False,True,False,False,False,False,True,True,150.0,16450.0,2022-06-17,545,2534250,38803350,83450,464.99,80.01,True,True,False,8862437.5,150.0
305,2022-06-17 09:50:00+05:30,557.95,572.1,514.6,522.5,6200,16250,48.61,2.8419856006062894,NIFTY2262314900CE,CE,14900.0,2022-06-23,50,NIFTY,5245.0,585.1569999999999,12002.5,1.18,False,True,True,False,False,False,False,False,False,-200.0,16250.0,2022-06-17,536,3323200,42126550,89650,469.9,66.1,True,False,False,8829437.5,200.0
306,2022-06-17 09:55:00+05:30,522.5,533.05,506.5,527.1,2450,16150,49.46,20.97434791981031,NIFTY2262314900CE,CE,14900.0,2022-06-23,50,NIFTY,5320.0,579.178,12617.5,0.46,False,True,True,False,False,False,False,True,True,-100.0,16150.0,2022-06-17,522,1278900,43405450,92100,471.29,50.71,True,False,False,8394366.25,100.0
307,2022-06-17 10:00:00+05:30,527.1,543.3,512.35,524.3,6450,19100,48.93,29.130234698573354,NIFTY2262314900CE,CE,14900.0,2022-06-23,50,NIFTY,5540.0,575.666,13257.5,1.16,False,False,True,False,False,False,False,False,False,2950.0,19100.0,2022-06-17,526,3392700,46798150,98550,474.87,51.13,True,True,False,10081457.5,2950.0
