,date,open,high,low,close,volume,oi,rsi,CMO,tradingsymbol,instrument_type,strike,expiry,lot_size,name,Volume_20_sma,close 50 sma,OI_20_sma,Volume x times,OI_below_20_sma,OI_trend,volume_trend,price>50sma,volume_qualify,rsi_signal,CMO_signal,rsi_trend,greencandle,OI_change,OI_change_cum,new_date,typical price,v*p,cum v*p,cum v,vwap,price_minus_vwap,price_vs_vwap,price_away_vwap,qualify,OI_Value,OI_change_abs
736,2022-06-17 09:15:00+05:30,487.85,533.15,454.55,490.7,30650,102950,72.2,48.5054347826087,NIFTY2262315750PE,PE,15750.0,2022-06-23,50,NIFTY,9465.0,372.889,103325.0,3.24,True,True,True,True,False,False,False,True,True,-7050.0,102950.0,2022-06-17,492,15079800,15079800,30650,492.0,0.0,False,False,False,50841857.5,7050.0
737,2022-06-17 09:20:00+05:30,490.7,510.15,470.0,510.15,6700,101750,75.45,96.8127490039841,NIFTY2262315750PE,PE,15750.0,2022-06-23,50,NIFTY,9557.5,377.79200000000003,103345.0,0.7,True,True,True,True,False,False,True,True,True,-1200.0,101750.0,2022-06-17,496,3323200,18403000,37350,492.72,3.28,True,True,False,49865131.25,1200.0
738,2022-06-17 09:25:00+05:30,510.15,551.85,501.0,548.0,4150,101450,80.29,97.64127764127767,NIFTY2262315750PE,PE,15750.0,2022-06-23,50,NIFTY,9652.5,383.744,103300.0,0.43,True,True,True,True,False,False,True,True,True,-300.0,101450.0,2022-06-17,533,2211950,20614950,41500,496.75,36.25,True,True,False,53405816.24999999,300.0
739,2022-06-17 09:30:00+05:30,548.0,570.6,537.2,539.35,2650,100850,76.57,82.90131878126425,NIFTY2262315750PE,PE,15750.0,2022-06-23,50,NIFTY,9452.5,389.31,103317.5,0.28,True,True,False,True,False,False,True,False,False,-600.0,100850.0,2022-06-17,549,1454850,22069800,44150,499.88,49.12,True,True,False,55860815.00000001,600.0
740,2022-06-17 09:35:00+05:30,539.35,540.15,512.5,515.0,2350,100650,67.16,45.277665180381035,NIFTY2262315750PE,PE,15750.0,2022-06-23,50,NIFTY,9380.0,394.29,103325.0,0.25,True,True,False,True,False,False,False,False,False,-200.0,100650.0,2022-06-17,522,1226700,23296500,46500,501.0,21.0,True,False,False,52974611.25000001,200.0
741,2022-06-17 09:40:00+05:30,513.45,513.6,415.0,443.75,5250,101550,48.4,-9.660574412532636,NIFTY2262315750PE,PE,15750.0,2022-06-23,50,NIFTY,8915.0,397.494,103610.0,0.59,True,False,False,True,False,False,False,False,False,900.0,101550.0,2022-06-17,457,2399250,25695750,51750,496.54,-39.54,False,False,False,47149665.0,900.0
742,2022-06-17 09:45:00+05:30,434.55,447.4,408.9,410.3,3400,103100,42.42,-23.9203401208324,NIFTY2262315750PE,PE,15750.0,2022-06-23,50,NIFTY,8627.5,400.17900000000003,104217.5,0.39,True,False,False,True,False,False,False,False,False,1550.0,103100.0,2022-06-17,422,1434800,27130550,55150,491.94,-69.94,False,False,False,44142265.0,1550.0
743,2022-06-17 09:50:00+05:30,408.2,445.85,393.7,444.0,3750,104100,49.23,-7.410296411856475,NIFTY2262315750PE,PE,15750.0,2022-06-23,50,NIFTY,8645.0,403.44699999999995,104870.0,0.43,True,False,True,True,False,False,False,True,True,1000.0,104100.0,2022-06-17,427,1601250,28731800,58900,487.81,-60.81,False,True,False,43698577.5,1000.0
744,2022-06-17 09:55:00+05:30,444.0,458.45,429.2,429.4,2350,105350,46.65,-25.195232223592278,NIFTY2262315750PE,PE,15750.0,2022-06-23,50,NIFTY,7835.0,406.026,105652.5,0.3,True,False,False,True,False,False,False,False,False,1250.0,105350.0,2022-06-17,439,1031650,29763450,61250,485.93,-46.93,False,True,False,46756963.75,1250.0
745,2022-06-17 10:00:00+05:30,429.4,450.0,415.6,449.25,2800,105800,50.45,-24.989741485432894,NIFTY2262315750PE,PE,15750.0,2022-06-23,50,NIFTY,7477.5,408.809,106027.5,0.37,True,False,False,True,False,False,False,True,True,450.0,105800.0,2022-06-17,438,1226400,30989850,64050,483.84,-45.84,False,True,False,45790240.0,450.0
746,2022-06-17 10:05:00+05:30,449.25,470.55,449.25,463.95,1450,105950,53.11,-38.1092722738608,NIFTY2262315750PE,PE,15750.0,2022-06-23,50,NIFTY,7120.0,412.23,106415.0,0.2,True,False,False,True,False,False,False,True,True,150.0,105950.0,2022-06-17,461,668450,31658300,65500,483.33,-22.33,False,True,False,48726405.0,150.0
747,2022-06-17 10:10:00+05:30,463.95,500.0,450.15,483.65,4250,106100,56.48,-24.050086355785854,NIFTY2262315750PE,PE,15750.0,2022-06-23,50,NIFTY,6447.5,416.275,106362.5,0.66,True,False,False,True,False,False,False,True,True,150.0,106100.0,2022-06-17,477,2027250,33685550,69750,482.95,-5.95,True,True,False,50405457.5,150.0
748,2022-06-17 10:15:00+05:30,483.65,488.35,468.85,472.6,1950,106750,54.13,-19.42281264315162,NIFTY2262315750PE,PE,15750.0,2022-06-23,50,NIFTY,6292.5,419.87,106432.5,0.31,False,False,False,True,False,False,False,False,False,650.0,106750.0,2022-06-17,476,928200,34613750,71700,482.76,-6.76,False,False,False,51090550.0,650.0
749,2022-06-17 10:20:00+05:30,472.6,481.5,457.95,481.5,2150,106500,55.73,24.20647643475474,NIFTY2262315750PE,PE,15750.0,2022-06-23,50,NIFTY,5575.0,423.465,106205.0,0.39,False,True,False,True,False,False,False,True,True,-250.0,106500.0,2022-06-17,473,1016950,35630700,73850,482.47,-9.47,False,False,False,50025712.5,250.0
750,2022-06-17 10:25:00+05:30,486.65,486.9,477.0,483.95,550,106400,56.18,58.943577430972404,NIFTY2262315750PE,PE,15750.0,2022-06-23,50,NIFTY,5362.5,427.30199999999996,105915.0,0.1,False,True,False,True,False,False,True,True,False,-100.0,106400.0,2022-06-17,482,265100,35895800,74400,482.47,-0.47,True,True,False,51279480.0,100.0
751,2022-06-17 10:30:00+05:30,483.95,488.65,468.4,468.4,350,106500,52.51,22.84644194756553,NIFTY2262315750PE,PE,15750.0,2022-06-23,50,NIFTY,5282.5,430.76,105622.5,0.07,False,False,False,True,False,False,False,False,False,100.0,106500.0,2022-06-17,475,166250,36062050,74750,482.44,-7.44,False,False,False,50962912.5,100.0
