,date,open,high,low,close,volume,oi,rsi,CMO,tradingsymbol,instrument_type,strike,expiry,lot_size,name,Volume_20_sma,close 50 sma,OI_20_sma,Volume x times,OI_below_20_sma,OI_trend,volume_trend,price>50sma,volume_qualify,rsi_signal,CMO_signal,rsi_trend,greencandle,OI_change,OI_change_cum,new_date,typical price,v*p,cum v*p,cum v,vwap,price_minus_vwap,price_vs_vwap,price_away_vwap,qualify,OI_Value,OI_change_abs
426,2022-06-17 09:15:00+05:30,108.0,117.45,90.4,112.25,1234050,1352975,22.28,-58.66569978245104,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,210746.25,238.56199999999998,1017665.0,5.86,False,True,True,False,True,True,False,False,True,-51150.0,1352975.0,2022-06-17,106,130809300,130809300,1234050,106.0,0.0,True,False,False,140607926.87500003,51150.0
427,2022-06-17 09:20:00+05:30,110.0,126.4,97.2,97.6,952475,1426600,19.94,-91.04683195592287,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,255927.5,233.101,1045966.25,3.72,False,False,True,False,True,True,False,False,False,73625.0,1426600.0,2022-06-17,107,101914825,232724125,2186525,106.44,0.56,False,True,False,159493880.00000003,73625.0
428,2022-06-17 09:25:00+05:30,96.75,107.2,91.55,91.55,689650,1490025,19.05,-90.13657056145675,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,288130.0,227.375,1076970.0,2.39,False,False,True,False,True,True,False,False,False,63425.0,1490025.0,2022-06-17,96,66206400,298930525,2876175,103.93,-7.93,False,False,False,148071234.375,63425.0
429,2022-06-17 09:30:00+05:30,90.75,98.35,89.15,94.5,437325,1508950,20.91,-79.78810105949469,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,306788.75,221.81100000000004,1109270.0,1.43,False,False,True,False,True,True,False,True,True,18925.0,1508950.0,2022-06-17,94,41108550,340039075,3313500,102.62,-8.62,False,False,False,141464062.5,18925.0
430,2022-06-17 09:35:00+05:30,94.65,112.0,94.2,110.55,611550,1620400,30.26,-39.16609706083389,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,334278.75,217.481,1147220.0,1.83,False,False,True,False,True,False,False,True,True,111450.0,1620400.0,2022-06-17,105,64212750,404251825,3925050,102.99,2.01,True,True,False,167063240.0,111450.0
431,2022-06-17 09:40:00+05:30,111.0,196.5,109.65,177.6,1338200,1610850,54.49,36.076190476190476,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,396775.0,214.80100000000002,1184236.25,3.37,False,True,True,False,True,False,False,True,True,-9550.0,1610850.0,2022-06-17,161,215450200,619702025,5263250,117.74,43.26,True,True,False,246580863.74999997,9550.0
432,2022-06-17 09:45:00+05:30,179.45,190.0,166.15,186.35,714900,1628450,56.6,38.6471663619744,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,426303.75,212.145,1220438.75,1.68,False,False,True,False,True,False,False,True,True,17600.0,1628450.0,2022-06-17,180,128682000,748384025,5978150,125.19,54.81,True,True,False,289986233.75,17600.0
433,2022-06-17 09:50:00+05:30,185.55,197.5,155.05,160.35,710550,1626700,49.27,17.581395348837205,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,457055.0,208.92199999999997,1256527.5,1.55,False,True,True,False,True,False,False,False,False,-1750.0,1626700.0,2022-06-17,170,120793500,869177525,6688700,129.95,40.05,True,False,False,286746542.5,1750.0
434,2022-06-17 09:55:00+05:30,158.75,177.9,152.4,177.9,442350,1663575,53.64,41.276328198679664,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,473920.0,206.56,1294910.0,0.93,False,False,True,False,True,False,False,True,True,36875.0,1663575.0,2022-06-17,169,74757150,943934675,7131050,132.37,36.63,True,False,False,274739411.25,36875.0
435,2022-06-17 10:00:00+05:30,178.4,184.8,162.9,165.65,328325,1679725,50.37,43.440791573571666,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,481248.75,204.07299999999998,1333455.0,0.68,False,False,True,False,True,False,False,False,False,16150.0,1679725.0,2022-06-17,171,56143575,1000078250,7459375,134.07,36.93,True,True,False,292020191.25000006,16150.0
436,2022-06-17 10:05:00+05:30,165.0,168.6,141.25,143.6,387125,1717600,45.06,30.14769765421372,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,491007.5,200.68599999999998,1371761.25,0.79,False,False,True,False,True,False,False,False,False,37875.0,1717600.0,2022-06-17,151,58455875,1058534125,7846500,134.91,16.09,True,False,False,266099180.00000003,37875.0
437,2022-06-17 10:10:00+05:30,142.55,145.0,125.25,134.35,536675,1721850,43.01,22.26879016485051,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,512702.5,196.69299999999998,1411118.75,1.05,False,False,True,False,True,False,False,False,False,4250.0,1721850.0,2022-06-17,134,71914450,1130448575,8383175,134.85,-0.85,False,False,False,232664981.25,4250.0
438,2022-06-17 10:15:00+05:30,134.65,141.0,128.7,139.5,245050,1733750,44.53,17.227015769116335,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,514192.5,192.97799999999998,1448403.75,0.48,False,False,True,False,True,False,False,True,True,11900.0,1733750.0,2022-06-17,136,33326800,1163775375,8628225,134.88,1.12,True,True,False,233796187.5,11900.0
439,2022-06-17 10:20:00+05:30,139.45,145.1,132.8,132.9,186925,1763275,42.95,-41.54275092936801,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,516901.25,189.301,1487758.75,0.36,False,False,True,False,True,False,False,False,False,29525.0,1763275.0,2022-06-17,136,25421800,1189197175,8815150,134.9,1.1,False,False,False,245007061.24999997,29525.0
440,2022-06-17 10:25:00+05:30,131.45,141.0,129.95,135.8,141825,1772125,43.89,-49.68058968058965,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,516888.75,185.551,1527262.5,0.27,False,False,False,False,True,False,False,True,True,8850.0,1772125.0,2022-06-17,135,19146375,1208343550,8956975,134.91,0.09,True,False,False,240078634.375,8850.0
441,2022-06-17 10:30:00+05:30,136.9,153.0,132.7,153.0,206800,1778225,49.22,-7.907477138246362,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,513908.75,182.143,1562326.25,0.4,False,False,False,False,True,False,False,True,True,6100.0,1778225.0,2022-06-17,146,30192800,1238536350,9163775,135.16,10.84,True,True,False,254019441.25,6100.0
442,2022-06-17 10:35:00+05:30,151.8,165.25,148.05,163.25,457350,1833350,52.14,-17.10449503794513,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,524851.25,179.225,1597825.0,0.87,False,False,True,False,True,False,False,True,True,55125.0,1833350.0,2022-06-17,158,72261300,1310797650,9621125,136.24,21.76,True,True,False,287194277.5,55125.0
443,2022-06-17 10:40:00+05:30,163.0,164.0,142.9,143.3,261300,1865050,46.54,-23.942153186930902,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,520885.0,176.09,1628122.5,0.5,False,False,False,False,True,False,False,False,False,31700.0,1865050.0,2022-06-17,150,39195000,1349992650,9882425,136.61,13.39,True,False,False,286191922.5,31700.0
444,2022-06-17 10:45:00+05:30,143.5,149.25,137.15,139.45,215675,1870400,45.52,-5.522288755821697,BANKNIFTY2262333500CE,CE,33500.0,2022-06-23,25,BANKNIFTY,517732.5,172.834,1653400.0,0.42,False,False,False,False,True,False,False,False,False,5350.0,1870400.0,2022-06-17,141,30410175,1380402825,10098100,136.7,4.3,True,False,False,267841279.99999997,5350.0
