,date,open,high,low,close,volume,oi,rsi,CMO,tradingsymbol,instrument_type,strike,expiry,lot_size,name,Volume_20_sma,close 50 sma,OI_20_sma,Volume x times,OI_below_20_sma,OI_trend,volume_trend,price>50sma,volume_qualify,rsi_signal,CMO_signal,rsi_trend,greencandle,OI_change,OI_change_cum,new_date,typical price,v*p,cum v*p,cum v,vwap,price_minus_vwap,price_vs_vwap,price_away_vwap,qualify,OI_Value,OI_change_abs
156,2022-06-27 09:15:00+05:30,70.0,70.0,46.7,52.3,2340400,993200,28.54,-76.54761904761904,NIFTY22JUN15650PE,PE,15650.0,2022-06-30,50,NIFTY,1935090.0,223.412,783890.0,1.21,False,False,True,False,True,False,False,False,False,238350.0,971650.0,2022-06-27,56,131062400,131062400,2340400,56.0,0.0,False,False,False,57953220.0,238350.0
157,2022-06-27 09:45:00+05:30,52.4,59.45,51.5,59.45,1303850,1107900,30.21,-64.02010050251253,NIFTY22JUN15650PE,PE,15650.0,2022-06-30,50,NIFTY,1998677.5,220.06100000000004,835235.0,0.65,False,False,True,False,True,False,False,True,True,114700.0,1086350.0,2022-06-27,56,73015600,204078000,3644250,56.0,0.0,True,False,False,61460752.5,114700.0
158,2022-06-27 10:15:00+05:30,59.1,61.3,52.65,57.0,981200,1154650,29.96,-63.13079299691038,NIFTY22JUN15650PE,PE,15650.0,2022-06-30,50,NIFTY,2045722.5,216.75600000000003,888705.0,0.48,False,False,True,False,True,False,False,False,False,46750.0,1133100.0,2022-06-27,56,54947200,259025200,4625450,56.0,0.0,True,False,False,65786183.74999999,46750.0
159,2022-06-27 10:45:00+05:30,57.1,67.1,55.0,60.25,1451100,1190150,30.8,-83.90092879256966,NIFTY22JUN15650PE,PE,15650.0,2022-06-30,50,NIFTY,2115455.0,213.306,943767.5,0.69,False,False,True,False,True,False,False,True,True,35500.0,1168600.0,2022-06-27,60,87066000,346091200,6076550,56.96,3.04,True,True,False,72658657.5,35500.0
160,2022-06-27 11:15:00+05:30,59.75,68.15,56.95,67.5,1183800,1206750,32.76,-65.66147859922178,NIFTY22JUN15650PE,PE,15650.0,2022-06-30,50,NIFTY,2172070.0,210.36,999622.5,0.55,False,False,True,False,True,False,False,True,True,16600.0,1185200.0,2022-06-27,64,75763200,421854400,7260350,58.1,5.9,True,True,False,75482212.5,16600.0
161,2022-06-27 11:45:00+05:30,68.0,70.6,61.25,66.8,1214450,1225900,32.67,-65.23879862136877,NIFTY22JUN15650PE,PE,15650.0,2022-06-30,50,NIFTY,2228757.5,207.891,1055877.5,0.54,False,False,True,False,True,False,False,False,False,19150.0,1204350.0,2022-06-27,66,80153700,502008100,8474800,59.24,6.76,True,True,False,80817457.5,19150.0
162,2022-06-27 12:15:00+05:30,66.7,67.3,51.55,53.9,1260850,1289850,30.87,-66.05769230769229,NIFTY22JUN15650PE,PE,15650.0,2022-06-30,50,NIFTY,2288947.5,205.134,1115482.5,0.55,False,False,True,False,True,False,False,False,False,63950.0,1268300.0,2022-06-27,57,71868450,573876550,9735650,58.95,-1.95,False,False,False,76649336.25,63950.0
163,2022-06-27 12:45:00+05:30,53.45,57.1,44.8,51.0,1313800,1367550,30.46,-66.50853889943073,NIFTY22JUN15650PE,PE,15650.0,2022-06-30,50,NIFTY,2171872.5,202.414,1149452.5,0.6,False,False,False,False,True,False,False,False,False,77700.0,1346000.0,2022-06-27,50,65690000,639566550,11049450,57.88,-7.88,False,False,False,69676672.5,77700.0
164,2022-06-27 13:15:00+05:30,51.0,53.85,45.65,48.85,998500,1354700,30.15,-8.903225806451601,NIFTY22JUN15650PE,PE,15650.0,2022-06-30,50,NIFTY,2096120.0,199.365,1177540.0,0.48,False,True,False,False,True,False,False,False,False,-12850.0,1333150.0,2022-06-27,49,48926500,688493050,12047950,57.15,-8.15,False,False,False,67396325.0,12850.0
165,2022-06-27 13:45:00+05:30,48.9,55.55,47.25,52.25,1121300,1318800,31.36,-20.57142857142858,NIFTY22JUN15650PE,PE,15650.0,2022-06-30,50,NIFTY,1960610.0,196.342,1189527.5,0.57,False,True,False,False,True,False,False,True,True,-35900.0,1297250.0,2022-06-27,51,57186300,745679350,13169250,56.62,-5.62,False,True,False,67786320.0,35900.0
166,2022-06-27 14:15:00+05:30,52.4,61.45,49.3,59.6,1906150,1251900,34.03,6.516290726817046,NIFTY22JUN15650PE,PE,15650.0,2022-06-30,50,NIFTY,1971117.5,193.354,1196865.0,0.97,False,True,True,False,True,False,False,True,True,-66900.0,1230350.0,2022-06-27,56,106744400,852423750,15075400,56.54,-0.54,True,True,False,69323962.5,66900.0
167,2022-06-27 14:45:00+05:30,60.0,64.45,51.95,56.65,2034750,1153150,33.47,-9.090909090909093,NIFTY22JUN15650PE,PE,15650.0,2022-06-30,50,NIFTY,1962360.0,188.415,1195162.5,1.04,True,True,False,False,True,False,False,False,False,-98750.0,1131600.0,2022-06-27,57,115980750,968404500,17110150,56.6,0.4,True,True,False,67113330.0,98750.0
168,2022-06-27 15:15:00+05:30,56.8,58.75,52.7,56.5,940800,1076700,33.44,-33.84615384615385,NIFTY22JUN15650PE,PE,15650.0,2022-06-30,50,NIFTY,1792150.0,183.407,1188355.0,0.52,True,True,False,False,True,False,False,False,False,-76450.0,1055150.0,2022-06-27,55,51744000,1020148500,18050950,56.51,-1.51,False,False,False,59999107.5,76450.0
