,date,open,high,low,close,volume,oi,rsi,CMO,tradingsymbol,instrument_type,strike,expiry,lot_size,name,Volume_20_sma,close 50 sma,OI_20_sma,Volume x times,OI_below_20_sma,OI_trend,volume_trend,price>50sma,volume_qualify,rsi_signal,CMO_signal,rsi_trend,greencandle,OI_change,OI_change_cum,new_date,typical price,v*p,cum v*p,cum v,vwap,price_minus_vwap,price_vs_vwap,price_away_vwap,qualify,OI_Value,OI_change_abs
2632,2022-06-17 09:15:00+05:30,96.05,123.65,86.4,113.0,2039600,2348900,79.1,100.0,NIFTY2262315000PE,PE,15000.0,2022-06-23,50,NIFTY,285132.5,88.31299999999999,2030060.0,7.15,False,True,True,True,True,False,True,True,True,-96850.0,2338250.0,2022-06-17,107,218237200,218237200,2039600,107.0,0.0,True,False,False,246693222.5,96850.0
2633,2022-06-17 09:17:00+05:30,113.6,120.7,98.9,99.5,1410900,2662250,56.17,7.216494845360806,NIFTY2262315000PE,PE,15000.0,2022-06-23,50,NIFTY,352177.5,88.77900000000001,2063657.5,4.01,False,False,True,True,True,False,False,False,False,313350.0,2651600.0,2022-06-17,106,149555400,367792600,3450500,106.59,-0.59,False,False,False,292315050.00000006,313350.0
2634,2022-06-17 09:19:00+05:30,99.05,108.25,97.5,98.45,1011650,3028450,54.84,3.4825870646766086,NIFTY2262315000PE,PE,15000.0,2022-06-23,50,NIFTY,395855.0,89.248,2115565.0,2.56,False,False,True,True,True,False,False,False,False,366200.0,3017800.0,2022-06-17,101,102176650,469969250,4462150,105.32,-4.32,False,False,False,311551793.75,366200.0
2635,2022-06-17 09:21:00+05:30,97.9,103.45,95.0,101.4,823550,3028450,57.86,9.062500000000018,NIFTY2262315000PE,PE,15000.0,2022-06-23,50,NIFTY,423852.5,89.859,2166817.5,1.94,False,False,True,True,True,False,False,True,True,0.0,3017800.0,2022-06-17,99,81531450,551500700,5285700,104.34,-5.34,False,False,False,300497951.25,0.0
2636,2022-06-17 09:23:00+05:30,101.7,110.35,100.9,108.95,1252700,3316800,64.42,24.317295188556585,NIFTY2262315000PE,PE,15000.0,2022-06-23,50,NIFTY,473985.0,90.60099999999998,2239690.0,2.64,False,False,True,True,True,False,False,True,True,288350.0,3306150.0,2022-06-17,106,132786200,684286900,6538400,104.66,1.34,True,True,False,350337000.0,288350.0
2637,2022-06-17 09:25:00+05:30,108.9,111.3,104.35,105.3,773650,3605750,59.59,12.70983213429256,NIFTY2262315000PE,PE,15000.0,2022-06-23,50,NIFTY,504805.0,91.206,2327010.0,1.53,False,False,True,True,True,False,False,False,False,288950.0,3595100.0,2022-06-17,106,82006900,766293800,7312050,104.8,1.2,True,False,False,388789993.74999994,288950.0
2638,2022-06-17 09:27:00+05:30,105.55,119.5,105.55,119.15,985150,3605750,69.07,34.473447344734474,NIFTY2262315000PE,PE,15000.0,2022-06-23,50,NIFTY,548790.0,92.08800000000001,2415480.0,1.8,False,False,True,True,True,False,False,True,True,0.0,3595100.0,2022-06-17,114,112307100,878600900,8297200,105.89,8.11,True,True,False,405737018.75,0.0
2639,2022-06-17 09:29:00+05:30,119.45,124.0,117.1,122.05,1277000,3670550,70.63,36.640557006092244,NIFTY2262315000PE,PE,15000.0,2022-06-23,50,NIFTY,607435.0,92.92599999999999,2505692.5,2.1,False,False,True,True,True,False,False,True,True,64800.0,3659900.0,2022-06-17,121,154517000,1033117900,9574200,107.91,13.09,True,True,False,442484802.5,64800.0
2640,2022-06-17 09:31:00+05:30,123.25,130.0,120.5,125.7,1344200,3620800,72.5,25.865580448065174,NIFTY2262315000PE,PE,15000.0,2022-06-23,50,NIFTY,669390.0,93.852,2593417.5,2.01,False,True,True,True,True,False,False,True,True,-49750.0,3610150.0,2022-06-17,125,168025000,1201142900,10918400,110.01,14.99,True,True,False,453505200.0,49750.0
2641,2022-06-17 09:33:00+05:30,125.2,125.55,116.55,121.85,825050,3620800,67.6,56.65399239543723,NIFTY2262315000PE,PE,15000.0,2022-06-23,50,NIFTY,705697.5,94.721,2680632.5,1.17,False,False,True,True,True,False,True,False,False,0.0,3610150.0,2022-06-17,121,99831050,1300973950,11743450,110.78,10.22,True,False,False,438297840.0,0.0
