,date,open,high,low,close,volume,oi,rsi,CMO,tradingsymbol,instrument_type,strike,expiry,lot_size,name,Volume_20_sma,close 50 sma,OI_20_sma,Volume x times,OI_below_20_sma,OI_trend,volume_trend,price>50sma,volume_qualify,rsi_signal,CMO_signal,rsi_trend,greencandle,OI_change,OI_change_cum,new_date,typical price,v*p,cum v*p,cum v,vwap,price_minus_vwap,price_vs_vwap,price_away_vwap,qualify,OI_Value,OI_change_abs
2185,2022-06-27 09:15:00+05:30,240.0,318.5,240.0,297.85,215000,603800,89.89,91.72056921086678,NIFTY22JUN15650CE,CE,15650.0,2022-06-30,50,NIFTY,121447.5,187.707,763457.5,1.77,True,True,True,True,True,False,True,True,True,-25450.0,598750.0,2022-06-27,285,61275000,61275000,215000,285.0,0.0,True,False,False,168611150.0,25450.0
2186,2022-06-27 09:17:00+05:30,297.6,300.0,284.0,286.7,65500,524100,82.77,78.41091492776884,NIFTY22JUN15650CE,CE,15650.0,2022-06-30,50,NIFTY,120057.5,190.032,747205.0,0.55,True,True,False,True,True,False,True,False,False,-79700.0,519050.0,2022-06-27,290,18995000,80270000,280500,286.17,3.83,True,True,False,153037200.0,79700.0
2187,2022-06-27 09:19:00+05:30,288.3,291.0,278.65,285.9,59800,502900,82.27,79.92715499797647,NIFTY22JUN15650CE,CE,15650.0,2022-06-30,50,NIFTY,119660.0,192.331,730385.0,0.5,True,True,False,True,True,False,True,False,False,-21200.0,497850.0,2022-06-27,285,17043000,97313000,340300,285.96,-0.96,False,False,False,143238492.5,21200.0
2188,2022-06-27 09:21:00+05:30,285.8,300.0,285.8,298.45,45550,502900,83.92,81.75128771155256,NIFTY22JUN15650CE,CE,15650.0,2022-06-30,50,NIFTY,116032.5,194.741,713565.0,0.39,True,False,False,True,True,False,True,True,True,0.0,497850.0,2022-06-27,294,13391700,110704700,385850,286.91,7.09,True,True,False,147299410.0,0.0
2189,2022-06-27 09:23:00+05:30,299.7,302.75,287.4,302.75,45900,485600,84.45,82.17109992810924,NIFTY22JUN15650CE,CE,15650.0,2022-06-30,50,NIFTY,112995.0,197.24200000000002,696472.5,0.41,True,True,False,True,True,False,True,True,True,-17300.0,480550.0,2022-06-27,297,13632300,124337000,431750,287.98,9.02,True,True,False,143288420.0,17300.0
2190,2022-06-27 09:25:00+05:30,303.1,324.75,302.75,321.0,75200,446350,86.51,84.76736775015928,NIFTY22JUN15650CE,CE,15650.0,2022-06-30,50,NIFTY,103077.5,200.054,678187.5,0.73,True,True,False,True,True,False,True,True,True,-39250.0,441300.0,2022-06-27,316,23763200,148100200,506950,292.14,23.86,True,True,False,140042312.5,39250.0
2191,2022-06-27 09:27:00+05:30,322.15,329.95,314.05,324.45,33750,446350,86.86,85.04380475594489,NIFTY22JUN15650CE,CE,15650.0,2022-06-30,50,NIFTY,98440.0,202.987,659902.5,0.34,True,False,False,True,True,False,True,True,True,0.0,441300.0,2022-06-27,322,10867500,158967700,540700,294.0,28.0,True,True,False,143724700.0,0.0
2192,2022-06-27 09:29:00+05:30,323.75,325.1,299.9,301.15,22650,426700,72.98,61.40158773610727,NIFTY22JUN15650CE,CE,15650.0,2022-06-30,50,NIFTY,93075.0,205.379,641792.5,0.24,True,True,False,True,True,False,True,False,False,-19650.0,421650.0,2022-06-27,308,6976200,165943900,563350,294.57,13.43,True,False,False,133343750.0,19650.0
2193,2022-06-27 09:31:00+05:30,301.7,320.0,300.65,320.0,33550,416650,76.28,23.907177549919002,NIFTY22JUN15650CE,CE,15650.0,2022-06-30,50,NIFTY,88462.5,207.915,622472.5,0.38,True,True,False,True,True,False,False,True,True,-10050.0,411600.0,2022-06-27,313,10501150,176445050,596900,295.6,17.4,True,True,False,129296911.25,10050.0
2194,2022-06-27 09:33:00+05:30,318.25,323.05,314.05,320.45,24150,416650,76.35,41.183648566198876,NIFTY22JUN15650CE,CE,15650.0,2022-06-30,50,NIFTY,84870.0,210.41400000000002,603152.5,0.28,True,False,False,True,True,False,False,True,True,0.0,411600.0,2022-06-27,319,7703850,184148900,621050,296.51,22.49,True,True,False,132723857.5,0.0
